Program,Year,Period,Geo Level,State,State ANSI,watershed_code,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2014,YEAR - NOV FORECAST,STATE,LOUISIANA,22,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2014,YEAR - NOV FORECAST,STATE,MARYLAND,24,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2014,YEAR - NOV FORECAST,STATE,MICHIGAN,26,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166,
SURVEY,2014,YEAR - NOV FORECAST,STATE,MINNESOTA,27,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2014,YEAR - NOV FORECAST,STATE,MISSISSIPPI,28,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186,
SURVEY,2014,YEAR - NOV FORECAST,STATE,MISSOURI,29,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2014,YEAR - NOV FORECAST,STATE,NEBRASKA,31,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2014,YEAR - NOV FORECAST,STATE,NEW JERSEY,34,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150,
SURVEY,2014,YEAR - NOV FORECAST,STATE,NEW YORK,36,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2014,YEAR - NOV FORECAST,STATE,NORTH CAROLINA,37,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2014,YEAR - NOV FORECAST,STATE,NORTH DAKOTA,38,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128,
SURVEY,2014,YEAR - NOV FORECAST,STATE,OHIO,39,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177,
SURVEY,2014,YEAR - NOV FORECAST,STATE,OKLAHOMA,40,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2014,YEAR - NOV FORECAST,STATE,OTHER STATES,,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164.7,
SURVEY,2014,YEAR - NOV FORECAST,STATE,PENNSYLVANIA,42,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,152,
SURVEY,2014,YEAR - NOV FORECAST,STATE,SOUTH CAROLINA,45,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118,
SURVEY,2014,YEAR - NOV FORECAST,STATE,SOUTH DAKOTA,46,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,151,
SURVEY,2014,YEAR - NOV FORECAST,STATE,TENNESSEE,47,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2014,YEAR - NOV FORECAST,STATE,TEXAS,48,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148,
SURVEY,2014,YEAR - NOV FORECAST,STATE,VIRGINIA,51,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142,
SURVEY,2014,YEAR - NOV FORECAST,STATE,WASHINGTON,53,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,215,
SURVEY,2014,YEAR - NOV FORECAST,STATE,WISCONSIN,55,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162,
SURVEY,2014,YEAR - OCT FORECAST,STATE,ALABAMA,1,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2014,YEAR - OCT FORECAST,STATE,ARKANSAS,5,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188,
SURVEY,2014,YEAR - OCT FORECAST,STATE,CALIFORNIA,6,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2014,YEAR - OCT FORECAST,STATE,COLORADO,8,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2014,YEAR - OCT FORECAST,STATE,DELAWARE,10,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2014,YEAR - OCT FORECAST,STATE,GEORGIA,13,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169,
SURVEY,2014,YEAR - OCT FORECAST,STATE,ILLINOIS,17,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,200,
SURVEY,2014,YEAR - OCT FORECAST,STATE,INDIANA,18,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186,
SURVEY,2014,YEAR - OCT FORECAST,STATE,IOWA,19,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185,
SURVEY,2014,YEAR - OCT FORECAST,STATE,KANSAS,20,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2014,YEAR - OCT FORECAST,STATE,KENTUCKY,21,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153,
SURVEY,2014,YEAR - OCT FORECAST,STATE,LOUISIANA,22,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2014,YEAR - OCT FORECAST,STATE,MARYLAND,24,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2014,YEAR - OCT FORECAST,STATE,MICHIGAN,26,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167,
SURVEY,2014,YEAR - OCT FORECAST,STATE,MINNESOTA,27,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2014,YEAR - OCT FORECAST,STATE,MISSISSIPPI,28,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184,
SURVEY,2014,YEAR - OCT FORECAST,STATE,MISSOURI,29,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2014,YEAR - OCT FORECAST,STATE,NEBRASKA,31,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2014,YEAR - OCT FORECAST,STATE,NEW JERSEY,34,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148,
SURVEY,2014,YEAR - OCT FORECAST,STATE,NEW YORK,36,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154,
SURVEY,2014,YEAR - OCT FORECAST,STATE,NORTH CAROLINA,37,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2014,YEAR - OCT FORECAST,STATE,NORTH DAKOTA,38,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128,
SURVEY,2014,YEAR - OCT FORECAST,STATE,OHIO,39,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178,
SURVEY,2014,YEAR - OCT FORECAST,STATE,OKLAHOMA,40,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2014,YEAR - OCT FORECAST,STATE,OTHER STATES,,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164.7,
SURVEY,2014,YEAR - OCT FORECAST,STATE,PENNSYLVANIA,42,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,152,
SURVEY,2014,YEAR - OCT FORECAST,STATE,SOUTH CAROLINA,45,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118,
SURVEY,2014,YEAR - OCT FORECAST,STATE,SOUTH DAKOTA,46,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,151,
SURVEY,2014,YEAR - OCT FORECAST,STATE,TENNESSEE,47,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2014,YEAR - OCT FORECAST,STATE,TEXAS,48,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148,
SURVEY,2014,YEAR - OCT FORECAST,STATE,VIRGINIA,51,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142,
SURVEY,2014,YEAR - OCT FORECAST,STATE,WASHINGTON,53,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,215,
SURVEY,2014,YEAR - OCT FORECAST,STATE,WISCONSIN,55,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162,
SURVEY,2014,YEAR - SEP FORECAST,STATE,ALABAMA,1,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149,
SURVEY,2014,YEAR - SEP FORECAST,STATE,ARKANSAS,5,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184,
SURVEY,2014,YEAR - SEP FORECAST,STATE,CALIFORNIA,6,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2014,YEAR - SEP FORECAST,STATE,COLORADO,8,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2014,YEAR - SEP FORECAST,STATE,DELAWARE,10,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2014,YEAR - SEP FORECAST,STATE,GEORGIA,13,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167,
SURVEY,2014,YEAR - SEP FORECAST,STATE,ILLINOIS,17,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,194,
SURVEY,2014,YEAR - SEP FORECAST,STATE,INDIANA,18,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184,
SURVEY,2014,YEAR - SEP FORECAST,STATE,IOWA,19,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185,
SURVEY,2014,YEAR - SEP FORECAST,STATE,KANSAS,20,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154,
SURVEY,2014,YEAR - SEP FORECAST,STATE,KENTUCKY,21,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148,
SURVEY,2014,YEAR - SEP FORECAST,STATE,LOUISIANA,22,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2014,YEAR - SEP FORECAST,STATE,MARYLAND,24,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166,
SURVEY,2014,YEAR - SEP FORECAST,STATE,MICHIGAN,26,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162,
SURVEY,2014,YEAR - SEP FORECAST,STATE,MINNESOTA,27,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2014,YEAR - SEP FORECAST,STATE,MISSISSIPPI,28,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2014,YEAR - SEP FORECAST,STATE,MISSOURI,29,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169,
SURVEY,2014,YEAR - SEP FORECAST,STATE,NEBRASKA,31,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179,
SURVEY,2014,YEAR - SEP FORECAST,STATE,NEW JERSEY,34,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146,
SURVEY,2014,YEAR - SEP FORECAST,STATE,NEW YORK,36,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150,
SURVEY,2014,YEAR - SEP FORECAST,STATE,NORTH CAROLINA,37,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2014,YEAR - SEP FORECAST,STATE,NORTH DAKOTA,38,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132,
SURVEY,2014,YEAR - SEP FORECAST,STATE,OHIO,39,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179,
SURVEY,2014,YEAR - SEP FORECAST,STATE,OKLAHOMA,40,0,SUGARBEETS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150,
SURVEY,2014,YEAR - SEP FORECAST,STATE,OTHER STATES,,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165.9,
SURVEY,2014,YEAR - SEP FORECAST,STATE,PENNSYLVANIA,42,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148,
SURVEY,2014,YEAR - SEP FORECAST,STATE,SOUTH CAROLINA,45,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117,
SURVEY,2014,YEAR - SEP FORECAST,STATE,SOUTH DAKOTA,46,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148,
SURVEY,2014,YEAR - SEP FORECAST,STATE,TENNESSEE,47,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,152,
SURVEY,2014,YEAR - SEP FORECAST,STATE,TEXAS,48,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147,
SURVEY,2014,YEAR - SEP FORECAST,STATE,VIRGINIA,51,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143,
SURVEY,2014,YEAR - SEP FORECAST,STATE,WASHINGTON,53,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,210,
SURVEY,2014,YEAR - SEP FORECAST,STATE,WISCONSIN,55,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162,
SURVEY,2013,YEAR,STATE,ALABAMA,1,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147,
SURVEY,2013,YEAR,STATE,ALABAMA,1,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17,
SURVEY,2013,YEAR,STATE,ARIZONA,4,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177,
SURVEY,2013,YEAR,STATE,ARIZONA,4,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,30,
SURVEY,2013,YEAR,STATE,ARKANSAS,5,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186,
SURVEY,2013,YEAR,STATE,ARKANSAS,5,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2013,YEAR,STATE,CALIFORNIA,6,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,191,
SURVEY,2013,YEAR,STATE,CALIFORNIA,6,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,26.5,
SURVEY,2013,YEAR,STATE,COLORADO,8,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131,
SURVEY,2013,YEAR,STATE,COLORADO,8,0,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184.1,
SURVEY,2013,YEAR,STATE,COLORADO,8,0,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31,
SURVEY,2013,YEAR,STATE,COLORADO,8,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,23,
SURVEY,2013,YEAR,STATE,CONNECTICUT,9,0,COTTON,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2013,YEAR,STATE,DELAWARE,10,0,COTTON,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166,
SURVEY,2013,YEAR,STATE,DELAWARE,10,0,COTTON,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188.8,
SURVEY,2013,YEAR,STATE,DELAWARE,10,0,OATS,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148.8,
SURVEY,2013,YEAR,STATE,DELAWARE,10,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17,
SURVEY,2013,YEAR,STATE,FLORIDA,12,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133,
SURVEY,2013,YEAR,STATE,FLORIDA,12,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2013,YEAR,STATE,GEORGIA,13,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2013,YEAR,STATE,GEORGIA,13,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2013,YEAR,STATE,IDAHO,16,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2013,YEAR,STATE,IDAHO,16,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,26,
SURVEY,2013,YEAR,STATE,ILLINOIS,17,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178,
SURVEY,2013,YEAR,STATE,ILLINOIS,17,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2013,YEAR,STATE,INDIANA,18,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177,
SURVEY,2013,YEAR,STATE,INDIANA,18,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,23,
SURVEY,2013,YEAR,STATE,IOWA,19,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164,
SURVEY,2013,YEAR,STATE,IOWA,19,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2013,YEAR,STATE,KANSAS,20,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126,
SURVEY,2013,YEAR,STATE,KANSAS,20,0,OATS,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,189.4,
SURVEY,2013,YEAR,STATE,KANSAS,20,0,OATS,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,88,
SURVEY,2013,YEAR,STATE,KANSAS,20,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,13,
SURVEY,2013,YEAR,STATE,KENTUCKY,21,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2013,YEAR,STATE,KENTUCKY,21,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2013,YEAR,STATE,LOUISIANA,22,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173,
SURVEY,2013,YEAR,STATE,LOUISIANA,22,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2013,YEAR,STATE,MAINE,23,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17.5,
SURVEY,2013,YEAR,STATE,MARYLAND,24,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158,
SURVEY,2013,YEAR,STATE,MARYLAND,24,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2013,YEAR,STATE,MASSACHUSETTS,25,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2013,YEAR,STATE,MICHIGAN,26,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2013,YEAR,STATE,MICHIGAN,26,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17.5,
SURVEY,2013,YEAR,STATE,MINNESOTA,27,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159,
SURVEY,2013,YEAR,STATE,MINNESOTA,27,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16.5,
SURVEY,2013,YEAR,STATE,MISSISSIPPI,28,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176,
SURVEY,2013,YEAR,STATE,MISSISSIPPI,28,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16,
SURVEY,2013,YEAR,STATE,MISSOURI,29,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2013,YEAR,STATE,MISSOURI,29,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,14,
SURVEY,2013,YEAR,STATE,MONTANA,30,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2013,YEAR,STATE,MONTANA,30,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,23,
SURVEY,2013,YEAR,STATE,NEBRASKA,31,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169,
SURVEY,2013,YEAR,STATE,NEBRASKA,31,0,PASTURELAND,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,196,
SURVEY,2013,YEAR,STATE,NEBRASKA,31,0,PASTURELAND,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128.7,
SURVEY,2013,YEAR,STATE,NEBRASKA,31,0,PEANUTS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16,
SURVEY,2013,YEAR,STATE,NEVADA,32,0,PEANUTS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,24,
SURVEY,2013,YEAR,STATE,NEW HAMPSHIRE,33,0,PEANUTS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2013,YEAR,STATE,NEW JERSEY,34,0,RICE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139,
SURVEY,2013,YEAR,STATE,NEW JERSEY,34,0,RICE,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2013,YEAR,STATE,NEW MEXICO,35,0,RICE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,190,
SURVEY,2013,YEAR,STATE,NEW MEXICO,35,0,RICE,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,25,
